"model_name","src_path","is_parsed","ref_resolving_error","syntax_error","error_codes"
"AircraftSafetyExample::AOADiscrepancy","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/examples/org.osate.examples/examples/continuous-safety-risk-evaluation/AircraftSafetyExample_AOADiscrepancy.aadl","true","0","0","[]"
"AircraftSafetyExample::AOADiscrepancy","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/examples/org.osate.examples/examples/continuous-safety-risk-evaluation/AircraftSafetyExample_AOADiscrepancy.aadl","true","0","0","[]"
"AircraftSafetyExample::AOADiscrepancy","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/examples/org.osate.examples/examples/continuous-safety-risk-evaluation/AircraftSafetyExample_AOADiscrepancy.aadl","true","0","0","[]"
"test2","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue2161/test2.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"TestNestedAbstractAccess","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractAccess.aadl","true","0","0","[]"
"issue993","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/emv2/org.osate.aadl2.errormodel.tests/models/Issue993/Issue993.aadl","true","0","0","[]"
"sc3","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue665/sc3.aadl","true","2","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"sc3","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue665/sc3.aadl","true","2","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"sc3","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue665/sc3.aadl","true","2","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"sc3","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue665/sc3.aadl","true","2","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"sc3","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue665/sc3.aadl","true","2","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"sc3","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue665/sc3.aadl","false","2","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"other_parition_in_schedule","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/analyses/org.osate.analysis.flows.tests/models/FlowLatencyCodeCoverage/other_parition_in_schedule.aadl","true","0","0","[]"
"JustSubrogram_process_fg","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue2032/JustSubprogram_process_fg.aadl","true","0","0","[]"
"JustSubrogram_process_fg","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue2032/JustSubprogram_process_fg.aadl","true","0","0","[]"
"Issue2259","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/issue2259/Issue2259.aadl","true","0","0","[]"
"JustSubprogramGroup_tg_fg","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue2032/JustSubprogramGroup_tg_fg.aadl","true","0","0","[]"
"JustBus_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue2032/JustBus_system.aadl","true","0","0","[]"
"JustBus_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue2032/JustBus_system.aadl","true","0","0","[]"
"JustBus_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue2032/JustBus_system.aadl","true","0","0","[]"
"JustBus_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue2032/JustBus_system.aadl","true","0","0","[]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.contribution.sei/resources/properties/Code_Generation_Properties.aadl","false","0","1","[]"
"ErrorStateWithTypes","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/emv2/org.osate.aadl2.errormodel.tests/models/Issue2125/ErrorStateWithTypes.aadl","true","0","0","[]"
"JustData_data","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue2032/JustData_data.aadl","true","0","0","[]"
"P3","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue2356/P3.aadl","true","0","0","[]"
"P3","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue2356/P3.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
"TestNestedAbstractDirection_InToComponent","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/others/repositories-aadl/a144/core/org.osate.core.tests/models/Issue582/TestNestedAbstractDirection_InToComponent.aadl","true","0","0","[]"
